All Categories,Source Country,Source City,Source Airport,Destination Country,Destination City,Destination Airport,Airline Name,Sum of Flights
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Memphis International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Memphis International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:San Francisco International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:San Francisco International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:San Francisco International Airport,Airline Name:Alaska Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:San Francisco International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Seattle Tacoma International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Seattle Tacoma International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Seattle Tacoma International Airport,Airline Name:Alaska Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Seattle Tacoma International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Los Angeles International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Los Angeles International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Los Angeles International Airport,Airline Name:Alaska Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Los Angeles International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Salt Lake City International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Salt Lake City International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Salt Lake City International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Others,Destination City:Salt Lake City International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:KLM Royal Dutch Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Qantas,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Alitalia,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:All Nippon Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Air France,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Atlanta,Destination City:Hartsfield Jackson Atlanta International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:La Guardia Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:La Guardia Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:La Guardia Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:La Guardia Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:Newark Liberty International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:Newark Liberty International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:Newark Liberty International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:John F Kennedy International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:John F Kennedy International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New York,Destination City:John F Kennedy International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:Alaska Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:Qantas,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:All Nippon Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:New Orleans,Destination City:Louis Armstrong New Orleans International Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Rochester,Destination City:Greater Rochester International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Rochester,Destination City:Greater Rochester International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Rochester,Destination City:Greater Rochester International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Rochester,Destination City:Rochester International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Rochester,Destination City:Rochester International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Portland,Destination City:Portland International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Portland,Destination City:Portland International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Portland,Destination City:Portland International Airport,Airline Name:Alaska Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Portland,Destination City:Portland International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Portland,Destination City:Portland International Jetport Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Minneapolis,Destination City:Minneapolis-St Paul International/Wold-Chamberlain Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Minneapolis,Destination City:Minneapolis-St Paul International/Wold-Chamberlain Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Minneapolis,Destination City:Minneapolis-St Paul International/Wold-Chamberlain Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Minneapolis,Destination City:Minneapolis-St Paul International/Wold-Chamberlain Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Detroit,Destination City:Detroit Metropolitan Wayne County Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Detroit,Destination City:Detroit Metropolitan Wayne County Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Detroit,Destination City:Detroit Metropolitan Wayne County Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:United States,Destination City:Detroit,Destination City:Detroit Metropolitan Wayne County Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Others,Airline Name:United Airlines,9
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Others,Airline Name:Scandinavian Airlines System,2
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Others,Airline Name:American Airlines,2
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Others,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Hong Kong International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Hong Kong International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Queen Alia International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Queen Alia International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Atatürk International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Atatürk International Airport,Airline Name:Turkish Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Others,Destination City:Punta Cana International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:Alitalia,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Tokyo,Destination City:Narita International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Tokyo,Destination City:Narita International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Tokyo,Destination City:Narita International Airport,Airline Name:All Nippon Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Tokyo,Destination City:Narita International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Amsterdam,Destination City:Amsterdam Airport Schiphol,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Amsterdam,Destination City:Amsterdam Airport Schiphol,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Amsterdam,Destination City:Amsterdam Airport Schiphol,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Amsterdam,Destination City:Amsterdam Airport Schiphol,Airline Name:KLM Royal Dutch Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:San Juan,Destination City:Luis Munoz Marin International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:San Juan,Destination City:Luis Munoz Marin International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:San Juan,Destination City:Luis Munoz Marin International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Madrid,Destination City:Adolfo Suárez Madrid–Barajas Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Madrid,Destination City:Adolfo Suárez Madrid–Barajas Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Madrid,Destination City:Adolfo Suárez Madrid–Barajas Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Montego Bay,Destination City:Sangster International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Others,Destination City:Montego Bay,Destination City:Sangster International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Vancouver,Destination City:Vancouver International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Vancouver,Destination City:Vancouver International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Vancouver,Destination City:Vancouver International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Vancouver,Destination City:Vancouver International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Toronto,Destination City:Lester B. Pearson International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Toronto,Destination City:Lester B. Pearson International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Toronto,Destination City:Lester B. Pearson International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Toronto,Destination City:Lester B. Pearson International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Calgary,Destination City:Calgary International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Calgary,Destination City:Calgary International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Calgary,Destination City:Calgary International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Calgary,Destination City:Calgary International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Montreal,Destination City:Montreal / Pierre Elliott Trudeau International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Montreal,Destination City:Montreal / Pierre Elliott Trudeau International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Montreal,Destination City:Montreal / Pierre Elliott Trudeau International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Montreal,Destination City:Montreal / Pierre Elliott Trudeau International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Regina,Destination City:Regina International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Regina,Destination City:Regina International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:London,Destination City:London Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:London,Destination City:London Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Halifax,Destination City:Halifax / Stanfield International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Halifax,Destination City:Halifax / Stanfield International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Winnipeg,Destination City:Winnipeg / James Armstrong Richardson International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Winnipeg,Destination City:Winnipeg / James Armstrong Richardson International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Waterloo,Destination City:Waterloo Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Waterloo,Destination City:Waterloo Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Edmonton,Destination City:Edmonton International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Edmonton,Destination City:Edmonton International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Ottawa,Destination City:Ottawa Macdonald-Cartier International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Ottawa,Destination City:Ottawa Macdonald-Cartier International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Quebec,Destination City:Quebec Jean Lesage International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Quebec,Destination City:Quebec Jean Lesage International Airport,Airline Name:Air Canada,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Canada,Destination City:Saskatoon,Destination City:Saskatoon John G. Diefenbaker International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Mexico City,Destination City:Licenciado Benito Juarez International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Mexico City,Destination City:Licenciado Benito Juarez International Airport,Airline Name:AeroMéxico,1
